|dates|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cochran_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Cochran_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
