|dates|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Washoe_Nevada_UnitedStates.TotalPopulation.data|Washoe_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|471519.0|0
