|dates|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gove_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Gove_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
