|dates|LakeoftheWoods_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LakeoftheWoods_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LakeoftheWoods_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LakeoftheWoods_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LakeoftheWoods_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LakeoftheWoods_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LakeoftheWoods_Minnesota_UnitedStates.TotalPopulation.data|LakeoftheWoods_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3740.0|0
