|dates|Davidson_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Davidson_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Davidson_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Davidson_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Davidson_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Davidson_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Davidson_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Davidson_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-13|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-14|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-15|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-16|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-17|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-18|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-19|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-20|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-21|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-22|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-23|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-24|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-25|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-26|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-27|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-28|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-02-29|79266.5|0|2855.0|0|3.4765560784934517|0|82121.5|0
0|2020-03-01|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-02|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-03|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-04|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-05|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-06|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-07|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-08|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-09|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-10|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-11|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-12|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-13|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-14|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-15|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-16|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-17|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-18|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-19|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-20|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-21|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-22|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-23|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-24|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-25|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-26|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-27|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-28|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-29|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-30|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-03-31|75916.5|0|3225.0|0|4.074979625101874|0|79141.5|0
0|2020-04-01|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-02|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-03|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-04|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-05|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-06|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-07|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-08|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-09|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-10|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-11|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-12|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-13|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-14|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-15|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-16|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-17|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-18|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-19|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-20|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-21|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-22|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-23|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-24|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-25|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-26|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-27|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-28|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-29|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-04-30|64796.0|0|10300.5|0|13.716351627572523|0|75096.5|0
0|2020-05-01|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-02|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-03|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-04|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-05|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-06|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-07|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-08|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-09|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-10|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-11|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-12|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-13|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-14|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-15|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-16|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-17|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-18|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-19|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-20|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-21|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-22|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-23|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-24|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-25|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-26|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-27|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-28|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-29|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-30|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-05-31|66167.0|0|9804.0|0|12.904924247410197|0|75971.0|0
0|2020-06-01|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-02|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-03|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-04|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-05|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-06|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-07|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-08|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-09|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-10|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-11|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-12|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-13|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-14|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-15|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-16|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-17|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-18|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-19|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-20|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-21|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-22|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-23|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-24|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-25|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-26|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-27|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-28|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-29|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-06-30|70300.0|0|6422.0|0|8.370480435859337|0|76722.0|0
0|2020-07-01|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-02|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-03|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-04|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-05|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-06|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-07|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-08|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-09|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-10|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-11|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-12|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-13|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-14|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-15|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-16|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-17|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-18|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-19|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-20|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-21|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-22|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-23|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-24|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-25|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-26|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-27|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-28|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-29|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-30|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-07-31|72134.0|0|6938.0|0|8.774281667341157|0|79072.0|0
0|2020-08-01|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-02|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-03|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-04|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-05|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-06|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-07|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-08|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-09|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-10|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-11|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-12|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-13|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-14|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-15|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-16|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-17|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-18|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-19|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-20|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-21|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-22|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-23|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-24|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-25|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-26|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-27|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-28|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-29|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-30|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-08-31|73145.0|0|4937.0|0|6.322840091186189|0|78082.0|0
0|2020-09-01|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-02|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-03|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-04|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-05|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-06|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-07|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-08|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-09|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-10|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-11|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-12|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-13|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-14|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-15|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-16|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-17|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-18|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-19|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-20|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-21|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-22|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-23|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-24|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-25|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-26|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-27|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-28|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-29|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-09-30|74339.0|0|5466.0|0|6.849194912599462|0|79805.0|0
0|2020-10-01|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-02|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-03|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-04|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-05|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-06|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-07|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-08|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-09|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-10|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-11|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-12|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-13|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-14|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-15|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-16|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-17|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-18|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-19|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-20|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-21|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-22|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-23|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-24|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-25|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-26|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-27|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-28|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-29|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-30|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-10-31|75328.0|0|4926.0|0|6.138011812495328|0|80254.0|0
0|2020-11-01|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-02|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-03|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-04|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-05|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-06|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-07|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-08|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-09|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-10|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-11|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-12|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-13|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-14|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-15|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-16|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-17|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-18|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-19|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-20|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-21|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-22|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-23|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-24|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-25|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-26|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-27|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
0|2020-11-28|75092.0|0|4864.0|0|6.083345840212116|0|79956.0|0
