|dates|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Garrett_Maryland_UnitedStates.NYT_ConfirmedDeaths.data|Garrett_Maryland_UnitedStates.NYT_ConfirmedDeaths.missing|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
