|dates|Clinch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clinch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clinch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clinch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clinch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clinch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clinch_Georgia_UnitedStates.TotalPopulation.data|Clinch_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6618.0|0
