|dates|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofCT_Connecticut_UnitedStates.NYT_ConfirmedDeaths.data|OutofCT_Connecticut_UnitedStates.NYT_ConfirmedDeaths.missing|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
