|dates|SanFrancisco_California_UnitedStates.BLS_EmployedPopulation.data|SanFrancisco_California_UnitedStates.BLS_EmployedPopulation.missing|SanFrancisco_California_UnitedStates.BLS_UnemployedPopulation.data|SanFrancisco_California_UnitedStates.BLS_UnemployedPopulation.missing|SanFrancisco_California_UnitedStates.BLS_UnemploymentRate.data|SanFrancisco_California_UnitedStates.BLS_UnemploymentRate.missing|SanFrancisco_California_UnitedStates.BLS_LaborForcePopulation.data|SanFrancisco_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-08|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-09|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-10|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-11|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-12|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-13|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-14|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-15|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-16|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-17|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-18|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-19|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-20|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-21|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-22|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-23|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-24|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-25|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-26|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-27|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-28|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-29|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-30|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-03-31|562128.0|0|17091.5|0|2.950781180536912|0|579219.5|0
0|2020-04-01|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-02|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-03|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-04|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-05|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-06|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-07|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-08|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-09|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-10|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-11|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-12|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-13|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-14|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-15|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-16|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-17|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-18|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-19|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-20|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-21|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-22|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-23|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-24|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-25|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-26|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-27|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-28|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-29|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-04-30|480407.0|0|70552.0|0|12.80530856198011|0|550959.0|0
0|2020-05-01|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-02|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-03|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-04|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-05|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-06|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-07|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-08|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-09|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-10|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-11|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-12|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-13|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-14|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-15|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-16|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-17|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-18|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-19|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-20|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-21|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-22|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-23|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-24|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-25|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-26|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-27|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-28|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-29|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-30|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-05-31|478825.0|0|70072.0|0|12.765965199299686|0|548897.0|0
0|2020-06-01|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-02|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-03|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-04|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-05|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-06|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-07|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-08|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-09|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-10|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-11|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-12|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-13|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-14|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-15|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-16|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-17|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-18|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-19|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-20|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-21|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-22|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-23|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-24|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-25|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-26|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-27|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-28|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-29|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-06-30|488323.0|0|66669.0|0|12.012605587107561|0|554992.0|0
0|2020-07-01|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-02|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-03|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-04|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-05|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-06|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-07|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-08|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-09|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-10|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-11|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-12|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-13|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-14|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-15|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-16|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-17|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-18|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-19|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-20|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-21|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-22|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-23|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-24|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-25|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-26|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-27|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-28|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-29|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-30|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-07-31|492322.0|0|60917.0|0|11.01097355754023|0|553239.0|0
0|2020-08-01|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-02|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-03|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-04|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-05|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-06|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-07|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-08|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-09|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-10|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-11|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-12|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-13|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-14|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-15|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-16|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-17|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-18|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-19|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-20|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-21|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-22|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-23|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-24|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-25|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-26|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-27|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-28|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-29|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-30|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-08-31|493683.0|0|52888.0|0|9.676327503654603|0|546571.0|0
0|2020-09-01|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-02|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-03|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-04|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-05|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-06|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-07|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-08|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-09|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-10|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-11|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-12|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-13|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-14|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-15|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-16|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-17|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-18|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-19|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-20|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-21|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-22|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-23|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-24|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-25|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-26|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-27|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-28|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-29|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-09-30|493193.0|0|48491.0|0|8.951898154643667|0|541684.0|0
0|2020-10-01|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-02|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-03|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-04|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-05|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-06|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-07|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-08|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-09|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-10|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-11|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-12|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-13|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-14|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-15|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-16|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-17|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-18|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-19|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-20|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-21|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-22|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-23|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-24|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-25|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-26|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-27|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-28|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-29|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-30|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-10-31|508664.0|0|41598.0|0|7.559671574631721|0|550262.0|0
0|2020-11-01|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-02|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-03|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-04|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-05|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-06|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-07|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-08|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-09|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-10|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-11|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-12|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-13|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-14|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-15|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-16|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-17|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-18|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-19|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-20|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-21|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-22|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-23|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-24|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-25|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-26|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-27|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-28|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-29|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
0|2020-11-30|509017.0|0|32032.0|0|5.920351021811333|0|541049.0|0
