|dates|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofWA_Washington_UnitedStates.TotalPopulation.data|OutofWA_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
