|dates|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Esmeralda_Nevada_UnitedStates.TotalPopulation.data|Esmeralda_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|873.0|0
