|dates|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LaCrosse_Wisconsin_UnitedStates.TotalPopulation.data|LaCrosse_Wisconsin_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|118016.0|0
