|dates|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofCT_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofCT_Connecticut_UnitedStates.TotalPopulation.data|OutofCT_Connecticut_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
