|dates|Pike_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pike_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pike_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pike_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pike_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pike_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pike_Arkansas_UnitedStates.TotalPopulation.data|Pike_Arkansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10718.0|0
