|dates|Emporia_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Emporia_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Emporia_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Emporia_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Emporia_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Emporia_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Emporia_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Emporia_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
