|dates|Richmond_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Richmond_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Richmond_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Richmond_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Richmond_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Richmond_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Richmond_NewYork_UnitedStates.TotalPopulation.data|Richmond_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|476143.0|0
