|dates|Smith_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Smith_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Smith_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Smith_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Smith_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Smith_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Smith_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Smith_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-02|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-03|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-04|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-05|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-06|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-07|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-08|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-09|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-10|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-11|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-12|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-13|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-14|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-15|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-16|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-17|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-18|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-19|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-20|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-21|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-22|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-23|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-24|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-25|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-26|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-27|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-28|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-29|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-30|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-01-31|9283.5|0|326.0|0|3.392476195431604|0|9609.5|0
0|2020-02-01|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-02|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-03|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-04|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-05|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-06|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-07|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-08|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-09|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-10|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-11|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-12|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-13|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-14|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-15|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-16|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-17|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-18|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-19|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-20|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-21|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-22|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-23|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-24|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-25|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-26|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-27|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-28|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-02-29|9345.0|0|327.0|0|3.380893300248139|0|9672.0|0
0|2020-03-01|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-02|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-03|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-04|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-05|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-06|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-07|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-08|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-09|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-10|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-11|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-12|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-13|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-14|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-15|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-16|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-17|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-18|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-19|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-20|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-21|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-22|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-23|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-24|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-25|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-26|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-27|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-28|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-29|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-30|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-03-31|9267.5|0|348.5|0|3.6241680532445923|0|9616.0|0
0|2020-04-01|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-02|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-03|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-04|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-05|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-06|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-07|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-08|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-09|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-10|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-11|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-12|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-13|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-14|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-15|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-16|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-17|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-18|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-19|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
0|2020-04-20|7648.0|0|1304.5|0|14.571348785255514|0|8952.5|0
