|dates|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Amherst_Virginia_UnitedStates.TotalPopulation.data|Amherst_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|31605.0|0
