|dates|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|PointeCoupee_Louisiana_UnitedStates.TotalPopulation.data|PointeCoupee_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21730.0|0
