|dates|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Finney_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Finney_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
