|dates|Thurston_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Thurston_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Thurston_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Thurston_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Thurston_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Thurston_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Thurston_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Thurston_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-21|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-04-22|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-04-23|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-04-24|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-04-25|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-04-26|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-04-27|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-04-28|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-04-29|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-04-30|2924.0|0|295.0|0|9.164336750543647|0|3219.0|0
0|2020-05-01|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-02|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-03|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-04|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-05|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-06|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-07|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-08|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-09|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-10|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-11|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-12|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-13|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-14|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-15|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-16|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-17|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-18|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-19|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-20|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-21|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-22|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-23|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-24|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-25|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-26|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-27|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-28|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-29|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-30|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-05-31|2754.0|0|230.0|0|7.7077747989276135|0|2984.0|0
0|2020-06-01|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-02|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-03|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-04|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-05|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-06|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-07|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-08|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-09|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-10|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-11|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-12|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-13|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-14|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-15|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-16|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-17|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-18|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-19|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-20|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-21|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-22|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-23|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-24|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-25|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-26|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-27|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-28|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-29|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-06-30|2784.0|0|287.0|0|9.345490068381634|0|3071.0|0
0|2020-07-01|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-02|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-03|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-04|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-05|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-06|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-07|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-08|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-09|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-10|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-11|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-12|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-13|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-14|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-15|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-16|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-17|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-18|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-19|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-20|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-21|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-22|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-23|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-24|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-25|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-26|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-27|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-28|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-29|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-30|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-07-31|2936.0|0|195.0|0|6.228042159054615|0|3131.0|0
0|2020-08-01|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-02|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-03|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-04|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-05|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-06|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-07|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-08|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-09|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-10|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-11|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-12|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-13|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-14|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-15|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-16|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-17|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-18|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-19|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-20|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-21|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-22|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-23|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-24|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-25|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-26|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-27|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-28|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-29|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-30|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-08-31|2939.0|0|139.0|0|4.51591942820013|0|3078.0|0
0|2020-09-01|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-02|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-03|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-04|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-05|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-06|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-07|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-08|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-09|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-10|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-11|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-12|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-13|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-14|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-15|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-16|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-17|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-18|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-19|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-20|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-21|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-22|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-23|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-24|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-25|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-26|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-27|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-28|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-29|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-09-30|2989.0|0|131.0|0|4.198717948717949|0|3120.0|0
0|2020-10-01|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-02|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-03|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-04|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-05|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-06|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-07|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-08|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-09|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-10|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-11|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-12|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-13|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-14|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-15|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-16|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-17|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-18|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-19|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-20|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-21|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-22|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-23|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-24|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-25|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-26|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-27|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-28|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-29|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-30|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-10-31|2968.0|0|109.0|0|3.542411439714007|0|3077.0|0
0|2020-11-01|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-02|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-03|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-04|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-05|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-06|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-07|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-08|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-09|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-10|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-11|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-12|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-13|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-14|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-15|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-16|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-17|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-18|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-19|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-20|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-21|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-22|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-23|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-24|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-25|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-26|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-27|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-28|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-29|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-11-30|2950.0|0|97.0|0|3.1834591401378405|0|3047.0|0
0|2020-12-01|2919.0|0|96.0|0|3.18407960199005|0|3015.0|0
0|2020-12-02|2919.0|0|96.0|0|3.18407960199005|0|3015.0|0
0|2020-12-03|2919.0|0|96.0|0|3.18407960199005|0|3015.0|0
0|2020-12-04|2919.0|0|96.0|0|3.18407960199005|0|3015.0|0
0|2020-12-05|2919.0|0|96.0|0|3.18407960199005|0|3015.0|0
0|2020-12-06|2919.0|0|96.0|0|3.18407960199005|0|3015.0|0
0|2020-12-07|2919.0|0|96.0|0|3.18407960199005|0|3015.0|0
