|dates|Lea_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Lea_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Lea_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Lea_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Lea_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Lea_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Lea_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Lea_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-02|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-03|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-04|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-05|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-06|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-07|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-08|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-09|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-10|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-11|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-12|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-13|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-14|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-15|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-16|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-17|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-18|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-19|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-20|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-21|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-22|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-23|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-24|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-25|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-26|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-27|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-28|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-29|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-30|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-01-31|30544.5|0|1376.0|0|4.310709418712113|0|31920.5|0
0|2020-02-01|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-02|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-03|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-04|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-05|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-06|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-07|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-08|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-09|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-10|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-11|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-12|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-13|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-14|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-15|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-16|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-17|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-18|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-19|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-20|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-21|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-22|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-23|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-24|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-25|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-26|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-27|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-28|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-02-29|30580.5|0|1364.5|0|4.271403975583033|0|31945.0|0
0|2020-03-01|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-02|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-03|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-04|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-05|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-06|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-07|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-08|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-09|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-10|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-11|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-12|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-13|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-14|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-15|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-16|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-17|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-18|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-19|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-20|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-21|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-22|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-23|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
0|2020-03-24|30106.0|0|1635.0|0|5.151066444031379|0|31741.0|0
