|dates|Costilla_Colorado_UnitedStates.BLS_EmployedPopulation.data|Costilla_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Costilla_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Costilla_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Costilla_Colorado_UnitedStates.BLS_UnemploymentRate.data|Costilla_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Costilla_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Costilla_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-07|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-08|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-09|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-10|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-11|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-12|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-13|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-14|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-15|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-16|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-17|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-18|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-19|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-20|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-21|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-22|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-23|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-24|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-25|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-26|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-27|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-28|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-29|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-30|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-03-31|1633.5|0|118.0|0|6.737082500713674|0|1751.5|0
0|2020-04-01|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-02|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-03|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-04|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-05|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-06|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-07|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-08|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-09|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-10|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-11|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-12|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-13|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-14|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-15|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-16|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-17|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-18|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-19|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-20|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-21|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-22|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-23|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-24|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-25|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-26|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-27|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-28|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-29|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-04-30|1548.5|0|131.0|0|7.7999404584697825|0|1679.5|0
0|2020-05-01|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-02|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-03|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-04|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-05|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-06|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-07|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-08|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-09|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-10|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-11|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-12|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-13|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-14|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-15|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-16|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-17|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-18|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-19|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-20|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-21|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-22|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-23|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-24|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-25|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-26|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-27|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-28|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-29|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-30|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-05-31|1604.0|0|163.0|0|9.224674589700056|0|1767.0|0
0|2020-06-01|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-02|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-03|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-04|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-05|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-06|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-07|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-08|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-09|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-10|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-11|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-12|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-13|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-14|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-15|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-16|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-17|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-18|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-19|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-20|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-21|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-22|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-23|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-24|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-25|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-26|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-27|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-28|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-29|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-06-30|1600.0|0|187.0|0|10.464465584778958|0|1787.0|0
0|2020-07-01|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-02|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-03|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-04|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-05|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-06|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-07|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-08|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-09|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-10|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-11|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-12|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-13|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-14|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-15|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-16|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-17|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-18|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-19|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-20|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-21|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-22|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-23|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-24|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-25|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-26|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-27|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-28|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-29|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-30|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-07-31|1698.0|0|144.0|0|7.817589576547231|0|1842.0|0
0|2020-08-01|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-02|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-03|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-04|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-05|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-06|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-07|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-08|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-09|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-10|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-11|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-12|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-13|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-14|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-15|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-16|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-17|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-18|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-19|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-20|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-21|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-22|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-23|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-24|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-25|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-26|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-27|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-28|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-29|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-30|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-08-31|1672.0|0|144.0|0|7.929515418502203|0|1816.0|0
0|2020-09-01|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-02|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-03|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-04|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-05|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-06|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-07|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-08|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-09|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-10|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-11|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-12|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-13|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-14|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-15|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-16|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-17|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-18|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-19|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-20|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-21|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-22|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-23|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-24|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-25|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-26|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-27|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-28|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-29|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-09-30|1729.0|0|136.0|0|7.2922252010723865|0|1865.0|0
0|2020-10-01|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-02|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-03|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-04|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-05|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-06|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-07|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-08|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-09|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-10|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-11|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-12|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-13|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-14|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-15|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-16|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-17|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-18|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-19|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-20|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-21|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-22|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-23|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-24|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-25|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-26|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-27|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-28|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-29|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-30|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-10-31|1824.0|0|129.0|0|6.605222734254992|0|1953.0|0
0|2020-11-01|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-02|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-03|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-04|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-05|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-06|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-07|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-08|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-09|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-10|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-11|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-12|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-13|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-14|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-15|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-16|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-17|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-18|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-19|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-20|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-21|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-22|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-23|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-24|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-25|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-26|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-27|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-28|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-29|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-11-30|1701.0|0|136.0|0|7.403375068045727|0|1837.0|0
0|2020-12-01|1745.0|0|145.0|0|7.671957671957672|0|1890.0|0
0|2020-12-02|1745.0|0|145.0|0|7.671957671957672|0|1890.0|0
0|2020-12-03|1745.0|0|145.0|0|7.671957671957672|0|1890.0|0
0|2020-12-04|1745.0|0|145.0|0|7.671957671957672|0|1890.0|0
0|2020-12-05|1745.0|0|145.0|0|7.671957671957672|0|1890.0|0
0|2020-12-06|1745.0|0|145.0|0|7.671957671957672|0|1890.0|0
0|2020-12-07|1745.0|0|145.0|0|7.671957671957672|0|1890.0|0
