|dates|Chaves_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Chaves_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Chaves_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Chaves_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Chaves_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Chaves_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Chaves_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Chaves_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-02|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-03|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-04|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-05|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-06|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-07|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-08|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-09|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-10|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-11|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-12|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-13|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-14|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-15|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-16|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-17|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-18|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-19|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-20|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-21|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-22|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-23|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-24|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-25|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-26|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-27|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-28|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-29|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-30|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-01-31|26335.0|0|1397.5|0|5.0392139186874605|0|27732.5|0
0|2020-02-01|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-02|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-03|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-04|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-05|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-06|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-07|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-08|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-09|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-10|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-11|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-12|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-13|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-14|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-15|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-16|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-17|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-18|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-19|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-20|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-21|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-22|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-23|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-24|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-25|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-26|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-27|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-28|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-02-29|26290.5|0|1340.5|0|4.851434982447251|0|27631.0|0
0|2020-03-01|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-02|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-03|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-04|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-05|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-06|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-07|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-08|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-09|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-10|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-11|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-12|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-13|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
0|2020-03-14|25983.0|0|1580.0|0|5.73232231614846|0|27563.0|0
