|dates|Washington_Illinois_UnitedStates.BLS_EmployedPopulation.data|Washington_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Washington_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Washington_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Illinois_UnitedStates.BLS_UnemploymentRate.data|Washington_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Washington_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Washington_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|9431.5|0|226.5|0|2.34520604680058|0|9658.0|0
0|2020-01-24|9431.5|0|226.5|0|2.34520604680058|0|9658.0|0
0|2020-01-25|9431.5|0|226.5|0|2.34520604680058|0|9658.0|0
0|2020-01-26|9431.5|0|226.5|0|2.34520604680058|0|9658.0|0
0|2020-01-27|9431.5|0|226.5|0|2.34520604680058|0|9658.0|0
0|2020-01-28|9431.5|0|226.5|0|2.34520604680058|0|9658.0|0
0|2020-01-29|9431.5|0|226.5|0|2.34520604680058|0|9658.0|0
0|2020-01-30|9431.5|0|226.5|0|2.34520604680058|0|9658.0|0
0|2020-01-31|9431.5|0|226.5|0|2.34520604680058|0|9658.0|0
0|2020-02-01|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-02|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-03|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-04|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-05|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-06|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-07|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-08|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-09|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-10|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-11|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-12|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-13|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-14|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-15|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-16|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-17|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-18|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-19|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-20|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-21|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-22|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-23|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-24|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-25|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-26|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-27|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-28|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-02-29|9481.5|0|198.0|0|2.0455602045560206|0|9679.5|0
0|2020-03-01|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-02|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-03|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-04|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-05|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-06|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-07|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-08|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-09|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-10|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-11|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-12|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-13|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-14|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-15|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-16|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-17|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-18|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-19|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-20|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-21|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-22|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-23|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-24|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-25|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-26|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-27|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-28|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-29|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-30|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-03-31|9218.0|0|179.5|0|1.9100824687416866|0|9397.5|0
0|2020-04-01|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-02|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-03|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-04|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-05|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-06|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-07|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-08|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-09|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-10|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-11|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-12|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-13|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-14|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-15|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-16|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-17|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-18|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-19|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-20|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-21|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-22|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-23|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-24|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-25|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-26|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-27|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-28|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-29|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-04-30|6946.0|0|1480.5|0|17.569572182994126|0|8426.5|0
0|2020-05-01|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-02|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-03|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-04|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-05|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-06|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-07|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-08|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-09|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-10|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-11|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-12|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-13|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-14|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-15|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-16|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-17|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-18|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-19|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-20|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-21|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-22|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-23|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-24|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-25|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-26|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-27|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-28|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-29|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-30|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-05-31|7925.0|0|1166.0|0|12.825871741282587|0|9091.0|0
0|2020-06-01|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-02|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-03|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-04|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-05|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-06|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-07|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-08|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-09|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-10|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-11|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-12|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-13|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-14|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-15|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-16|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-17|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-18|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-19|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-20|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-21|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-22|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-23|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-24|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-25|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-26|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-27|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-28|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-29|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-06-30|9145.0|0|671.0|0|6.8357783211083945|0|9816.0|0
0|2020-07-01|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-02|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-03|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-04|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-05|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-06|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-07|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-08|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-09|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-10|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-11|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-12|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-13|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-14|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-15|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-16|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-17|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-18|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-19|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-20|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-21|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-22|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-23|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-24|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-25|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-26|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-27|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-28|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-29|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-30|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-07-31|9113.0|0|528.0|0|5.476610310133804|0|9641.0|0
0|2020-08-01|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-02|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-03|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-04|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-05|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-06|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-07|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-08|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-09|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-10|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-11|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-12|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-13|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-14|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-15|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-16|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-17|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-18|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-19|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-20|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-21|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-22|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-23|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-24|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-25|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-26|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-27|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-28|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-29|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-30|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-08-31|9646.0|0|396.0|0|3.9434375622385978|0|10042.0|0
0|2020-09-01|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-02|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-03|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-04|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-05|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-06|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-07|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-08|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-09|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-10|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-11|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-12|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-13|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-14|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-15|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-16|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-17|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-18|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-19|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-20|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-21|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-22|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-23|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-24|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-25|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-26|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-27|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-28|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-29|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-09-30|9520.0|0|329.0|0|3.3404406538734897|0|9849.0|0
0|2020-10-01|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-02|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-03|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-04|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-05|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-06|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-07|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-08|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-09|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-10|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-11|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-12|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-13|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-14|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-15|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-16|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-17|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-18|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-19|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-20|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-21|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-22|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-23|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-24|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-25|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-26|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-27|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-28|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-29|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-30|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-10-31|10108.0|0|276.0|0|2.657935285053929|0|10384.0|0
0|2020-11-01|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-02|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-03|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-04|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-05|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-06|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-07|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-08|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-09|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-10|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-11|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-12|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-13|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-14|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-15|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-16|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-17|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-18|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-19|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-20|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-21|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-22|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-23|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-24|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-25|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-26|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-27|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-28|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-29|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-11-30|9231.0|0|258.0|0|2.7189377173569396|0|9489.0|0
0|2020-12-01|9128.0|0|320.0|0|3.3869602032176123|0|9448.0|0
0|2020-12-02|9128.0|0|320.0|0|3.3869602032176123|0|9448.0|0
0|2020-12-03|9128.0|0|320.0|0|3.3869602032176123|0|9448.0|0
0|2020-12-04|9128.0|0|320.0|0|3.3869602032176123|0|9448.0|0
