|dates|Cheboygan_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cheboygan_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cheboygan_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Cheboygan_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Cheboygan_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cheboygan_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cheboygan_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cheboygan_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
