|dates|Wichita_Texas_UnitedStates.BLS_EmployedPopulation.data|Wichita_Texas_UnitedStates.BLS_EmployedPopulation.missing|Wichita_Texas_UnitedStates.BLS_UnemployedPopulation.data|Wichita_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Wichita_Texas_UnitedStates.BLS_UnemploymentRate.data|Wichita_Texas_UnitedStates.BLS_UnemploymentRate.missing|Wichita_Texas_UnitedStates.BLS_LaborForcePopulation.data|Wichita_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-02|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-03|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-04|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-05|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-06|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-07|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-08|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-09|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-10|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-11|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-12|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-13|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-14|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-15|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-16|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-17|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-18|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-19|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-20|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-21|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-22|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-23|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-24|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-25|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-26|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-27|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-28|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-29|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-30|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-01-31|54412.0|0|1859.0|0|3.3036555241598693|0|56271.0|0
0|2020-02-01|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-02|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-03|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-04|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-05|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-06|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-07|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-08|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-09|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-10|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-11|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-12|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-13|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-14|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-15|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-16|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-17|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-18|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-19|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-20|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-21|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-22|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-23|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-24|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-25|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-26|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-27|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-28|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-02-29|54592.5|0|1769.5|0|3.1395266314183314|0|56362.0|0
0|2020-03-01|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-02|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-03|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-04|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-05|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-06|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-07|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-08|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-09|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-10|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-11|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-12|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-13|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-14|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-15|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-16|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-17|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-18|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-19|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-20|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-21|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-22|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-23|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-24|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-25|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-26|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-27|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-28|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-29|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-30|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-03-31|52653.0|0|2471.0|0|4.482620999927437|0|55124.0|0
0|2020-04-01|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-02|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-03|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-04|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-05|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-06|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-07|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-08|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-09|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-10|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-11|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-12|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-13|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-14|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-15|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-16|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-17|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-18|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-19|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-20|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-21|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-22|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-23|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-24|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-25|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-26|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-27|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-28|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-29|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-04-30|45577.5|0|5842.0|0|11.361448477717598|0|51419.5|0
0|2020-05-01|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-02|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-03|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-04|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-05|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-06|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-07|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-08|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-09|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-10|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-11|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-12|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-13|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-14|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-15|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-16|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-17|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-18|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-19|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-20|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-21|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-22|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-23|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-24|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-25|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-26|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-27|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-28|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-29|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-30|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-05-31|48251.0|0|4933.0|0|9.275345968712395|0|53184.0|0
0|2020-06-01|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-02|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-03|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-04|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-05|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-06|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-07|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-08|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-09|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-10|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-11|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-12|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-13|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-14|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-15|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-16|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-17|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-18|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-19|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-20|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-21|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-22|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-23|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-24|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-25|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-26|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-27|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-28|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-29|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-06-30|51153.0|0|4726.0|0|8.457560085184058|0|55879.0|0
0|2020-07-01|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-02|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-03|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-04|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-05|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-06|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-07|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-08|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-09|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-10|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-11|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-12|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-13|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-14|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-15|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-16|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-17|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-18|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-19|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-20|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-21|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-22|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-23|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-24|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-25|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-26|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-27|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-28|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-29|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-30|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-07-31|51184.0|0|4680.0|0|8.377488185593585|0|55864.0|0
0|2020-08-01|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-02|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-03|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-04|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-05|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-06|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-07|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-08|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-09|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-10|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-11|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-12|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-13|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-14|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-15|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-16|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-17|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-18|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-19|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-20|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-21|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-22|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-23|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-24|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-25|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-26|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-27|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-28|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-29|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
0|2020-08-30|52710.0|0|3326.0|0|5.935470054964665|0|56036.0|0
