|dates|Buckingham_Virginia_UnitedStates.BLS_EmployedPopulation.data|Buckingham_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Buckingham_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Buckingham_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Buckingham_Virginia_UnitedStates.BLS_UnemploymentRate.data|Buckingham_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Buckingham_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Buckingham_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-02|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-03|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-04|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-05|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-06|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-07|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-08|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-09|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-10|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-11|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-12|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-13|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-14|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-15|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-16|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-17|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-18|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-19|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-20|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-21|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-22|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-23|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-24|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-25|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-26|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-27|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-28|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-29|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-30|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-01-31|6265.5|0|320.5|0|4.866383237169754|0|6586.0|0
0|2020-02-01|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-02|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-03|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-04|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-05|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-06|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-07|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-08|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-09|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-10|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-11|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-12|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-13|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-14|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-15|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-16|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-17|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-18|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-19|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-20|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-21|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-22|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-23|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-24|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-25|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-26|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-27|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-28|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-02-29|6366.5|0|294.5|0|4.421258069358955|0|6661.0|0
0|2020-03-01|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-02|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-03|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-04|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-05|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-06|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-07|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-08|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-09|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-10|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-11|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-12|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-13|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-14|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-15|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-16|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-17|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-18|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-19|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-20|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-21|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-22|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-23|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-24|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-25|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-26|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-27|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-28|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-29|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-30|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-03-31|6234.0|0|317.0|0|4.838955884597771|0|6551.0|0
0|2020-04-01|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-02|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-03|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-04|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-05|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-06|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-07|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-08|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-09|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-10|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-11|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-12|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-13|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-14|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-15|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-16|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-17|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-18|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-19|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-20|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-21|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-22|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-23|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-24|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-25|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-26|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-27|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-28|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-29|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-04-30|5610.0|0|659.0|0|10.512043388100176|0|6269.0|0
0|2020-05-01|5569.0|0|562.0|0|9.166530745392269|0|6131.0|0
0|2020-05-02|5569.0|0|562.0|0|9.166530745392269|0|6131.0|0
0|2020-05-03|5569.0|0|562.0|0|9.166530745392269|0|6131.0|0
0|2020-05-04|5569.0|0|562.0|0|9.166530745392269|0|6131.0|0
0|2020-05-05|5569.0|0|562.0|0|9.166530745392269|0|6131.0|0
0|2020-05-06|5569.0|0|562.0|0|9.166530745392269|0|6131.0|0
0|2020-05-07|5569.0|0|562.0|0|9.166530745392269|0|6131.0|0
0|2020-05-08|5569.0|0|562.0|0|9.166530745392269|0|6131.0|0
