|dates|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tooele_Utah_UnitedStates.TotalPopulation.data|Tooele_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|72259.0|0
