|dates|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Routt_Colorado_UnitedStates.TotalPopulation.data|Routt_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25638.0|0
