|dates|Waldo_Maine_UnitedStates.BLS_EmployedPopulation.data|Waldo_Maine_UnitedStates.BLS_EmployedPopulation.missing|Waldo_Maine_UnitedStates.BLS_UnemployedPopulation.data|Waldo_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Waldo_Maine_UnitedStates.BLS_UnemploymentRate.data|Waldo_Maine_UnitedStates.BLS_UnemploymentRate.missing|Waldo_Maine_UnitedStates.BLS_LaborForcePopulation.data|Waldo_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-10|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-11|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-12|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-13|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-14|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-15|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-16|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-17|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-18|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-19|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-20|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-21|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-22|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-23|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-24|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-25|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-26|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-27|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-28|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-02-29|19414.0|0|894.0|0|4.402206027181406|0|20308.0|0
0|2020-03-01|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-02|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-03|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-04|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-05|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-06|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-07|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-08|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-09|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-10|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-11|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-12|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-13|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-14|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-15|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-16|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-17|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-18|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-19|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-20|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-21|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-22|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-23|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-24|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-25|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-26|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-27|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-28|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-29|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-30|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-03-31|19472.5|0|897.0|0|4.403642701097229|0|20369.5|0
0|2020-04-01|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-02|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-03|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-04|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-05|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-06|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-07|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-08|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-09|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-10|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-11|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-12|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-13|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-14|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-15|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-16|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-17|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-18|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-19|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-20|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-21|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-22|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-23|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-24|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-25|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-26|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-27|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-28|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-29|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-04-30|17407.5|0|1860.5|0|9.655906165663277|0|19268.0|0
0|2020-05-01|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-02|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-03|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-04|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-05|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-06|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-07|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-08|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-09|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-10|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-11|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-12|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-13|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-14|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-15|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-16|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-17|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-18|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-19|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-20|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-21|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-22|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-23|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-24|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-25|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-26|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-27|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-28|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-29|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-30|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-05-31|18587.0|0|1413.0|0|7.065|0|20000.0|0
0|2020-06-01|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-02|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-03|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-04|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-05|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-06|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-07|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-08|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-09|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-10|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-11|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-12|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-13|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-14|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-15|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-16|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-17|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-18|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-19|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-20|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-21|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-22|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-23|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-24|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-25|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-26|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-27|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-28|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-29|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-06-30|19143.0|0|878.0|0|4.385395334898357|0|20021.0|0
0|2020-07-01|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-02|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-03|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-04|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-05|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-06|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-07|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-08|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-09|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-10|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-11|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-12|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-13|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-14|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-15|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-16|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-17|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-18|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-19|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-20|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-21|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-22|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-23|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-24|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-25|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-26|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-27|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-28|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-29|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-30|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-07-31|19452.0|0|1553.0|0|7.39347774339443|0|21005.0|0
0|2020-08-01|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-02|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-03|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-04|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-05|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-06|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-07|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-08|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-09|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-10|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-11|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-12|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-13|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-14|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-15|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-16|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-17|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-18|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-19|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-20|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-21|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-22|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-23|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-24|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-25|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-26|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-27|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-28|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-29|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-30|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-08-31|19649.0|0|822.0|0|4.015436471105466|0|20471.0|0
0|2020-09-01|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-02|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-03|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-04|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-05|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-06|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-07|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-08|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-09|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-10|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-11|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-12|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-13|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-14|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-15|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-16|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-17|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-18|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-19|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-20|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-21|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-22|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-23|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-24|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-25|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-26|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-27|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-28|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-29|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-09-30|18809.0|0|732.0|0|3.7459700117701242|0|19541.0|0
0|2020-10-01|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-02|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-03|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-04|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-05|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-06|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-07|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-08|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-09|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-10|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-11|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-12|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-13|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-14|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-15|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-16|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-17|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-18|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-19|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-20|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-21|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-22|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-23|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-24|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-25|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-26|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-27|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-28|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-29|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-30|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-10-31|18907.0|0|781.0|0|3.966883380739537|0|19688.0|0
0|2020-11-01|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-02|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-03|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-04|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-05|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-06|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-07|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-08|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-09|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-10|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-11|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-12|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-13|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-14|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-15|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-16|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-17|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-18|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-19|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-20|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-21|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-22|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-23|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-24|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-25|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-26|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-27|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-28|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-29|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-11-30|18548.0|0|891.0|0|4.583569113637533|0|19439.0|0
0|2020-12-01|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
0|2020-12-02|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
0|2020-12-03|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
0|2020-12-04|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
0|2020-12-05|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
0|2020-12-06|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
0|2020-12-07|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
0|2020-12-08|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
0|2020-12-09|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
0|2020-12-10|18369.0|0|1056.0|0|5.436293436293436|0|19425.0|0
