|dates|Winn_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Winn_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Winn_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Winn_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Winn_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Winn_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Winn_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Winn_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
