|dates|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Williamson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Williamson_Texas_UnitedStates.TotalPopulation.data|Williamson_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|590551.0|0
