|dates|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Eaton_Michigan_UnitedStates.TotalPopulation.data|Eaton_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|110268.0|0
