|dates|Borden_Texas_UnitedStates.AveragePrecipitationTotal.data|Borden_Texas_UnitedStates.AveragePrecipitationTotal.missing|Borden_Texas_UnitedStates.AveragePrecipitation.data|Borden_Texas_UnitedStates.AveragePrecipitation.missing|Borden_Texas_UnitedStates.AverageWindDirection.data|Borden_Texas_UnitedStates.AverageWindDirection.missing|Borden_Texas_UnitedStates.AverageWindSpeed.data|Borden_Texas_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|203.85416666666666|0|10.572916666666666|0
0|2020-01-02|0.0|0|0.0|0|229.11458333333334|0|11.078125|0
0|2020-01-03|0.0|0|0.0|0|280.9375|0|10.041666666666666|0
0|2020-01-04|0.0|0|0.0|0|227.70833333333334|0|9.083333333333334|0
0|2020-01-05|0.0|0|0.0|0|114.6875|0|9.666666666666666|0
0|2020-01-06|0.0|0|0.0|0|188.4375|0|8.458333333333334|0
0|2020-01-07|0.0|0|0.0|0|211.97916666666666|0|7.854166666666667|0
0|2020-01-08|0.0|0|0.0|0|181.14583333333334|0|15.333333333333334|0
0|2020-01-09|0.0|0|0.0|0|196.66666666666666|0|11.052083333333334|0
0|2020-01-10|0.0|0|0.0|0|186.25|0|10.572916666666666|0
0|2020-01-11|0.0|0|0.0|0|245.10416666666666|0|12.447916666666666|0
0|2020-01-12|0.0|0|0.0|0|196.04166666666666|0|10.46875|0
0|2020-01-13|0.0|0|0.0|0|184.0625|0|10.8125|0
0|2020-01-14|0.0|0|0.0|0|193.54166666666666|0|7.84375|0
0|2020-01-15|0.0|0|0.0|0|119.16666666666667|0|8.052083333333334|0
0|2020-01-16|0.0|0|0.02083333333333334|0|13.958333333333334|0|8.78125|0
0|2020-01-17|0.0|0|0.007500000000000002|0|131.875|0|6.0625|0
0|2020-01-18|0.0|0|0.0|0|80.3125|0|9.739583333333334|0
0|2020-01-19|0.0|0|0.0|0|90.83333333333333|0|6.333333333333333|0
0|2020-01-20|0.0|0|0.0|0|145.20833333333334|0|4.010416666666667|0
0|2020-01-21|0.0|0|0.0009375000000000001|0|150.20833333333334|0|10.416666666666666|0
0|2020-01-22|0.0|0|0.0|0|218.4375|0|11.489583333333334|0
0|2020-01-23|0.0|0|0.0|0|131.66666666666666|0|7.255208333333333|0
0|2020-01-24|0.0|0|0.0|0|166.25|0|5.916666666666667|0
0|2020-01-25|0.0|0|0.0|0|226.77083333333334|0|9.666666666666666|0
0|2020-01-26|0.0|0|0.0|0|126.875|0|4.625|0
0|2020-01-27|0.0|0|0.0|0|200.41666666666666|0|9.541666666666666|0
0|2020-01-28|0.0|0|0.0|0|299.375|0|13.833333333333334|0
0|2020-01-29|0.0|0|0.0|0|127.60416666666667|0|8.291666666666666|0
0|2020-01-30|0.0|0|0.0|0|109.6875|0|5.875|0
0|2020-01-31|0.0|0|0.0|0|221.5625|0|6.229166666666667|0
0|2020-02-01|0.0|0|0.0|0|231.25|0|8.489583333333334|0
0|2020-02-02|0.0|0|0.0|0|207.91666666666666|0|11.03125|0
0|2020-02-03|0.0|0|0.0|0|190.0|0|11.072916666666666|0
0|2020-02-04|0.0|0|0.007500000000000002|0|69.47916666666667|0|14.010416666666666|0
0|2020-02-05|0.0|0|0.0015624999999999999|0|259.0625|0|9.125|0
0|2020-02-06|0.0|0|0.0|0|235.9375|0|7.09375|0
0|2020-02-07|0.0|0|0.0|0|158.33333333333334|0|7.09375|0
0|2020-02-08|0.0|0|0.0|0|120.05208333333333|0|8.354166666666666|0
0|2020-02-09|0.0|0|0.0|0|176.77083333333334|0|13.114583333333334|0
0|2020-02-10|0.0|0|0.012291666666666668|0|57.083333333333336|0|10.520833333333334|0
0|2020-02-11|0.0|0|0.0|0|36.25|0|13.458333333333334|0
0|2020-02-12|0.0|0|0.0021875|0|240.0|0|9.354166666666666|0
0|2020-02-13|0.0|0|0.0|0|60.104166666666664|0|9.0|0
0|2020-02-14|0.0|0|0.0|0|122.8125|0|8.166666666666666|0
0|2020-02-15|0.0|0|0.0|0|183.4375|0|8.614583333333334|0
0|2020-02-16|0.0|0|0.0|0|194.27083333333334|0|8.552083333333334|0
0|2020-02-17|0.0|0|0.0|0|163.95833333333334|0|9.34375|0
0|2020-02-18|0.0|0|0.0|0|36.354166666666664|0|14.197916666666666|0
0|2020-02-19|0.0|0|0.004375|0|48.177083333333336|0|6.807291666666667|0
0|2020-02-20|0.0|0|0.0|0|28.645833333333332|0|13.6875|0
0|2020-02-21|0.0|0|0.0|0|116.45833333333333|0|5.5|0
0|2020-02-22|0.0|0|0.0|0|184.0625|0|9.947916666666666|0
0|2020-02-23|0.0|0|0.0005208333333333333|0|207.70833333333334|0|10.135416666666666|0
0|2020-02-24|0.0|0|0.0|0|256.875|0|10.71875|0
0|2020-02-25|0.0|0|0.0|0|215.52083333333334|0|17.1875|0
0|2020-02-26|0.0|0|0.0|0|291.1979166666667|0|11.65625|0
0|2020-02-27|0.0|0|0.0|0|195.3125|0|9.1875|0
0|2020-02-28|0.0|0|0.0|0|93.54166666666667|0|6.15625|0
0|2020-02-29|0.0|0|0.0|0|168.95833333333334|0|12.114583333333334|0
0|2020-03-01|0.0|0|0.0|0|219.89583333333334|0|10.875|0
0|2020-03-02|0.0|0|0.0|0|165.72916666666666|0|5.739583333333333|0
0|2020-03-03|0.0|0|0.005104166666666666|0|146.45833333333334|0|8.109375|0
0|2020-03-04|0.0|0|0.05031249999999999|0|116.5625|0|12.395833333333334|0
0|2020-03-05|0.0|0|0.0|0|173.95833333333334|0|10.177083333333334|0
0|2020-03-06|0.0|0|0.0|0|105.72916666666667|0|9.197916666666666|0
0|2020-03-07|0.0|0|0.0|0|153.85416666666666|0|14.03125|0
0|2020-03-08|0.0|0|0.0007291666666666667|0|172.60416666666666|0|15.322916666666666|0
0|2020-03-09|0.0|0|0.004062500000000001|0|213.38541666666666|0|10.869791666666666|0
0|2020-03-10|0.0|0|0.0|0|172.8125|0|7.28125|0
0|2020-03-11|0.0|0|0.0|0|213.38541666666666|0|8.104166666666666|0
0|2020-03-12|0.0|0|0.0|0|223.33333333333334|0|5.958333333333333|0
0|2020-03-13|0.0|0|0.00791666666666667|0|65.625|0|12.604166666666666|0
0|2020-03-14|0.0|0|0.0018749999999999997|0|80.72916666666667|0|9.15625|0
0|2020-03-15|0.0|0|0.033541666666666664|0|59.6875|0|13.619791666666666|0
0|2020-03-16|0.0|0|0.0|0|76.25|0|6.541666666666667|0
0|2020-03-17|0.0|0|0.0007291666666666667|0|97.5|0|8.614583333333334|0
0|2020-03-18|0.0|0|0.00125|0|167.08333333333334|0|8.520833333333334|0
0|2020-03-19|0.0|0|0.002395833333333333|0|202.29166666666666|0|12.510416666666666|0
0|2020-03-20|0.0|0|0.0|0|78.95833333333333|0|13.302083333333334|0
0|2020-03-21|0.0|0|0.001979166666666667|0|59.166666666666664|0|7.541666666666667|0
0|2020-03-22|0.0|0|0.0|0|190.3125|0|7.552083333333333|0
0|2020-03-23|0.0|0|0.0|0|171.5625|0|7.916666666666667|0
0|2020-03-24|0.0|0|0.0|0|251.45833333333334|0|12.135416666666666|0
0|2020-03-25|0.0|0|0.0|0|205.41666666666666|0|9.697916666666666|0
0|2020-03-26|0.0|0|0.0|0|191.77083333333334|0|8.260416666666666|0
0|2020-03-27|0.0|0|0.0|0|205.625|0|7.822916666666667|0
0|2020-03-28|0.0|0|0.0|0|264.2708333333333|0|16.666666666666668|0
0|2020-03-29|0.0|0|0.0|0|116.04166666666667|0|7.479166666666667|0
0|2020-03-30|0.0|0|0.0|0|185.83333333333334|0|10.552083333333334|0
0|2020-03-31|0.0|0|0.0|0|122.5|0|6.916666666666667|0
0|2020-04-01|0.0|0|0.0|0|165.20833333333334|0|13.072916666666666|0
0|2020-04-02|0.0|0|0.0|0|176.14583333333334|0|9.395833333333334|0
0|2020-04-03|0.0|0|0.0|0|75.52083333333333|0|14.489583333333334|0
0|2020-04-04|0.0|0|0.0030208333333333337|0|57.604166666666664|0|7.895833333333333|0
0|2020-04-05|0.0|0|0.0|0|105.3125|0|7.447916666666667|0
0|2020-04-06|0.0|0|0.0005208333333333333|0|179.89583333333334|0|9.760416666666666|0
0|2020-04-07|0.0|0|0.0|0|200.10416666666666|0|8.697916666666666|0
0|2020-04-08|0.0|0|0.0|0|237.60416666666666|0|8.010416666666666|0
0|2020-04-09|0.0|0|0.0|0|105.72916666666667|0|7.677083333333333|0
0|2020-04-10|0.0|0|0.0|0|88.64583333333333|0|11.947916666666666|0
0|2020-04-11|0.0|0|0.0|0|185.3125|0|10.947916666666666|0
0|2020-04-12|0.0|0|0.01489583333333333|0|197.1875|0|15.21875|0
0|2020-04-13|0.0|0|0.0|0|41.145833333333336|0|13.166666666666666|0
0|2020-04-14|0.0|0|0.0|0|55.0|0|10.15625|0
0|2020-04-15|0.0|0|0.0|0|156.45833333333334|0|8.90625|0
0|2020-04-16|0.0|0|0.0|0|173.22916666666666|0|16.354166666666668|0
0|2020-04-17|0.0|0|0.0|0|90.10416666666667|0|10.885416666666666|0
0|2020-04-18|0.0|0|0.0|0|114.58333333333333|0|6.8125|0
0|2020-04-19|0.0|0|0.0|0|221.45833333333334|0|10.84375|0
0|2020-04-20|0.0|0|0.0|0|77.39583333333333|0|6.385416666666667|0
0|2020-04-21|0.0|0|0.0|0|99.47916666666667|0|7.6875|0
0|2020-04-22|0.0|0|0.0|0|263.6458333333333|0|13.635416666666666|0
0|2020-04-23|0.0|0|0.0|0|239.375|0|7.552083333333333|0
0|2020-04-24|0.0|0|0.0|0|204.79166666666666|0|12.104166666666666|0
0|2020-04-25|0.0|0|0.0|0|74.6875|0|7.677083333333333|0
0|2020-04-26|0.0|0|0.0|0|158.02083333333334|0|11.604166666666666|0
0|2020-04-27|0.0|0|0.0|0|164.27083333333334|0|9.34375|0
0|2020-04-28|0.0|0|0.0|0|176.66666666666666|0|9.78125|0
0|2020-04-29|0.0|0|0.0|0|106.66666666666667|0|12.65625|0
0|2020-04-30|0.0|0|0.0|0|164.27083333333334|0|8.958333333333334|0
0|2020-05-01|0.0|0|0.0|0|186.14583333333334|0|13.135416666666666|0
0|2020-05-02|0.0|0|0.0|0|204.79166666666666|0|10.635416666666666|0
0|2020-05-03|0.0|0|0.0|0|161.14583333333334|0|7.40625|0
0|2020-05-04|0.0|0|0.0|0|218.22916666666666|0|10.3125|0
0|2020-05-05|0.0|0|0.0|0|46.041666666666664|0|15.84375|0
0|2020-05-06|0.0|0|0.0|0|107.70833333333333|0|8.302083333333334|0
0|2020-05-07|0.0|0|0.0|0|166.14583333333334|0|14.927083333333334|0
0|2020-05-08|0.0|0|0.0|0|98.02083333333333|0|18.072916666666668|0
0|2020-05-09|0.0|0|0.0|0|97.91666666666667|0|6.354166666666667|0
0|2020-05-10|0.0|0|0.0|0|126.5625|0|9.21875|0
0|2020-05-11|0.0|0|0.0|0|145.83333333333334|0|13.729166666666666|0
0|2020-05-12|0.0|0|0.008645833333333333|0|91.04166666666667|0|9.34375|0
0|2020-05-13|0.0|0|0.0027083333333333334|0|170.625|0|13.927083333333334|0
0|2020-05-14|0.0|0|0.0|0|179.0625|0|8.947916666666666|0
0|2020-05-15|0.0|0|0.0171875|0|173.38541666666666|0|10.848958333333334|0
0|2020-05-16|0.0|0|0.0|0|117.23958333333333|0|7.859375|0
0|2020-05-17|0.0|0|0.0|0|111.97916666666667|0|3.2395833333333335|0
0|2020-05-18|0.0|0|0.0|0|161.97916666666666|0|8.020833333333334|0
0|2020-05-19|0.0|0|0.0|0|170.9375|0|8.3125|0
0|2020-05-20|0.0|0|0.009895833333333333|0|89.63541666666667|0|11.65625|0
0|2020-05-21|0.0|0|0.0|0|181.97916666666666|0|9.708333333333334|0
0|2020-05-22|0.0|0|0.0|0|182.8125|0|10.947916666666666|0
0|2020-05-23|0.0|0|0.0|0|138.125|0|15.572916666666666|0
0|2020-05-24|0.0|0|0.000625|0|145.41666666666666|0|13.53125|0
0|2020-05-25|0.0|0|0.0|0|102.1875|0|9.40625|0
0|2020-05-26|0.0|0|0.0|0|275.3125|0|5.90625|0
0|2020-05-27|0.0|0|0.0|0|155.20833333333334|0|8.052083333333334|0
0|2020-05-28|0.0|0|0.0|0|188.95833333333334|0|8.979166666666666|0
0|2020-05-29|0.0|0|0.0|0|73.4375|0|7.708333333333333|0
0|2020-05-30|0.0|0|0.0|0|105.0|0|7.989583333333333|0
0|2020-05-31|0.0|0|0.0|0|118.54166666666667|0|8.010416666666666|0
0|2020-06-01|0.0|0|0.0|0|129.47916666666666|0|8.5625|0
0|2020-06-02|0.0|0|0.0|0|157.29166666666666|0|9.03125|0
0|2020-06-03|0.0|0|0.0|0|158.125|0|7.375|0
0|2020-06-04|0.0|0|0.0011458333333333333|0|154.58333333333334|0|9.78125|0
0|2020-06-05|0.0|0|0.0018749999999999997|0|153.125|0|10.177083333333334|0
0|2020-06-06|0.0|0|0.0|0|148.75|0|11.34375|0
