|dates|Fallon_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fallon_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fallon_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fallon_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fallon_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fallon_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fallon_Montana_UnitedStates.TotalPopulation.data|Fallon_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2846.0|0
