|dates|Ripley_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ripley_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ripley_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ripley_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ripley_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ripley_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ripley_Indiana_UnitedStates.TotalPopulation.data|Ripley_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28324.0|0
