|dates|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Genesee_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Genesee_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
