|dates|Clare_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clare_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clare_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clare_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clare_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clare_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clare_Michigan_UnitedStates.TotalPopulation.data|Clare_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30950.0|0
