|dates|Clay_Indiana_UnitedStates.BLS_EmployedPopulation.data|Clay_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Clay_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Clay_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Clay_Indiana_UnitedStates.BLS_UnemploymentRate.data|Clay_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Clay_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Clay_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-02|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-03|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-04|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-05|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-06|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-07|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-08|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-09|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-10|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-11|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-12|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-13|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-14|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-15|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-16|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-17|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-18|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-19|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-20|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-21|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-22|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-23|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-24|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-25|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-26|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-27|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-28|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-29|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-30|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-01-31|11375.5|0|469.0|0|3.959643716492887|0|11844.5|0
0|2020-02-01|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-02|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-03|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-04|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-05|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-06|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-07|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-08|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-09|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-10|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-11|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-12|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-13|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-14|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-15|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-16|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-17|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-18|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-19|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-20|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-21|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-22|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-23|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-24|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-25|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-26|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-27|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-28|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-02-29|11412.0|0|459.0|0|3.866565579984837|0|11871.0|0
0|2020-03-01|11109.5|0|460.0|0|3.975971303859285|0|11569.5|0
0|2020-03-02|11109.5|0|460.0|0|3.975971303859285|0|11569.5|0
