|dates|Crook_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crook_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crook_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crook_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crook_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crook_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crook_Oregon_UnitedStates.TotalPopulation.data|Crook_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24404.0|0
