|dates|Craig_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Craig_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Craig_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Craig_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Craig_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Craig_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Craig_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Craig_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-02|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-03|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-04|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-05|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-06|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-07|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-08|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-09|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-10|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-11|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-12|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-13|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-14|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-15|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-16|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-17|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-18|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-19|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-20|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-21|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-22|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-23|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-24|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-25|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-26|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-27|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-28|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-29|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-30|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-01-31|5606.5|0|230.0|0|3.9407178959993145|0|5836.5|0
0|2020-02-01|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-02|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-03|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-04|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-05|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-06|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-07|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-08|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-09|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-10|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-11|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-12|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-13|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-14|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-15|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-16|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-17|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-18|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-19|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-20|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-21|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-22|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-23|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-24|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-25|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-26|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-27|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-28|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-02-29|5573.5|0|209.0|0|3.614353653264159|0|5782.5|0
0|2020-03-01|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-02|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-03|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-04|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-05|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-06|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-07|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-08|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-09|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-10|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-11|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-12|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-13|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-14|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-15|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-16|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-17|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-18|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-19|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-20|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-21|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-22|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-23|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-24|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-25|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-26|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-27|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-28|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-29|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-30|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-03-31|5543.5|0|206.0|0|3.5829202539351246|0|5749.5|0
0|2020-04-01|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-02|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-03|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-04|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-05|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-06|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-07|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-08|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-09|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-10|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-11|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-12|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-13|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-14|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-15|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-16|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-17|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
0|2020-04-18|5074.0|0|598.0|0|10.543018335684062|0|5672.0|0
