|dates|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Alpena_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Alpena_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
