|dates|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|WallaWalla_Washington_UnitedStates.NYT_ConfirmedDeaths.data|WallaWalla_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
