|dates|BoxElder_Utah_UnitedStates.BLS_EmployedPopulation.data|BoxElder_Utah_UnitedStates.BLS_EmployedPopulation.missing|BoxElder_Utah_UnitedStates.BLS_UnemployedPopulation.data|BoxElder_Utah_UnitedStates.BLS_UnemployedPopulation.missing|BoxElder_Utah_UnitedStates.BLS_UnemploymentRate.data|BoxElder_Utah_UnitedStates.BLS_UnemploymentRate.missing|BoxElder_Utah_UnitedStates.BLS_LaborForcePopulation.data|BoxElder_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-02|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-03|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-04|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-05|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-06|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-07|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-08|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-09|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-10|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-11|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-12|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-13|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-14|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-15|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-16|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-17|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-18|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-19|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-20|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-21|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-22|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-23|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-24|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-25|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-26|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-27|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-28|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-29|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-30|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-01-31|25316.5|0|733.0|0|2.813873586825083|0|26049.5|0
0|2020-02-01|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-02|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-03|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-04|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-05|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-06|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-07|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-08|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-09|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-10|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-11|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-12|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-13|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-14|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-15|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-16|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-17|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-18|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-19|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-20|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-21|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-22|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-23|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-24|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-25|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-26|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-27|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-28|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-02-29|25561.5|0|734.5|0|2.793200486766048|0|26296.0|0
0|2020-03-01|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-02|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-03|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-04|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-05|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-06|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-07|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-08|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-09|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-10|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-11|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-12|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-13|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-14|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-15|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-16|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-17|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-18|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-19|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
0|2020-03-20|25267.5|0|908.5|0|3.4707365525672373|0|26176.0|0
