|dates|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|CarsonCity_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|CarsonCity_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
