|dates|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Shiawassee_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Shiawassee_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
