|dates|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Waynesboro_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Waynesboro_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
