|dates|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coos_NewHampshire_UnitedStates.TotalPopulation.data|Coos_NewHampshire_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|31563.0|0
