|dates|Stanton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stanton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stanton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stanton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stanton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stanton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stanton_Kansas_UnitedStates.TotalPopulation.data|Stanton_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2006.0|0
