|dates|Orangeburg_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Orangeburg_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Orangeburg_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Orangeburg_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Orangeburg_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Orangeburg_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Orangeburg_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Orangeburg_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-02|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-03|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-04|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-05|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-06|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-07|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-08|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-09|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-10|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-11|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-12|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-13|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-14|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-15|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-16|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-17|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-18|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-19|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-20|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-21|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-22|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-23|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-24|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-25|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-26|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-27|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-28|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-29|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-30|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-01-31|33119.0|0|1781.0|0|5.103151862464183|0|34900.0|0
0|2020-02-01|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-02|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-03|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-04|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-05|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-06|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-07|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-08|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-09|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-10|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-11|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-12|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-13|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-14|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-15|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-16|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-17|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-18|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-19|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-20|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-21|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-22|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-23|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-24|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-25|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-26|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-27|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-28|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-02-29|33369.0|0|1659.0|0|4.73621103117506|0|35028.0|0
0|2020-03-01|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-02|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-03|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-04|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-05|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-06|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-07|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-08|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-09|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-10|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-11|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-12|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-13|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-14|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-15|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-16|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-17|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-18|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-19|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-20|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-21|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-22|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-23|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-24|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-25|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-26|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-27|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-28|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-29|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-30|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-03-31|33047.5|0|1732.5|0|4.981311098332375|0|34780.0|0
0|2020-04-01|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-02|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-03|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-04|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-05|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-06|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-07|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-08|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-09|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-10|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-11|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-12|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-13|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-14|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-15|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-16|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-17|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-18|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-19|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-20|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-21|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-22|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-23|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-24|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-25|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-26|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-27|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-28|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-29|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-04-30|30613.5|0|4432.0|0|12.646416801015823|0|35045.5|0
0|2020-05-01|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-02|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-03|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-04|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-05|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-06|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-07|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-08|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-09|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-10|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-11|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-12|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-13|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-14|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-15|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-16|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-17|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-18|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-19|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-20|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-21|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-22|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-23|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-24|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-25|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-26|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-27|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-28|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-29|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-30|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-05-31|30813.0|0|4902.0|0|13.72532549349013|0|35715.0|0
0|2020-06-01|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-02|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-03|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-04|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-05|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-06|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-07|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-08|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-09|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-10|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-11|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-12|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-13|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-14|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-15|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-16|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-17|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-18|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-19|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-20|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-21|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-22|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-23|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-24|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-25|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-26|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-27|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-28|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-29|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-06-30|31652.0|0|3885.0|0|10.93226777724625|0|35537.0|0
0|2020-07-01|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-02|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-03|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-04|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-05|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-06|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-07|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-08|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-09|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-10|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-11|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
0|2020-07-12|31930.0|0|4329.0|0|11.939104773987149|0|36259.0|0
