|dates|Kane_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kane_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kane_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kane_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kane_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kane_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kane_Illinois_UnitedStates.TotalPopulation.data|Kane_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|532403.0|0
