|dates|Hill_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hill_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hill_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hill_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hill_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hill_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hill_Texas_UnitedStates.TotalPopulation.data|Hill_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|36649.0|0
