|dates|Adams_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Adams_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Adams_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Adams_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Adams_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Adams_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Adams_Ohio_UnitedStates.TotalPopulation.data|Adams_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|27698.0|0
