|dates|Coke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coke_Texas_UnitedStates.TotalPopulation.data|Coke_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3387.0|0
