|dates|Casey_Kentucky_UnitedStates.AveragePrecipitationTotal.data|Casey_Kentucky_UnitedStates.AveragePrecipitationTotal.missing|Casey_Kentucky_UnitedStates.AveragePrecipitation.data|Casey_Kentucky_UnitedStates.AveragePrecipitation.missing|Casey_Kentucky_UnitedStates.AverageWindDirection.data|Casey_Kentucky_UnitedStates.AverageWindDirection.missing|Casey_Kentucky_UnitedStates.AverageWindSpeed.data|Casey_Kentucky_UnitedStates.AverageWindSpeed.missing
0|2020-02-06|0.0|0|0.0|0|139.79166666666666|0|3.375|0
0|2020-02-07|0.0|0|0.0|0|79.16666666666667|0|2.6041666666666665|0
0|2020-02-08|0.0|0|0.0|0|131.30208333333334|0|3.1822916666666665|0
0|2020-02-09|0.0|0|0.0|0|119.6875|0|7.09375|0
0|2020-02-10|0.0|0|0.0|0|153.85416666666666|0|6.34375|0
0|2020-02-11|0.0|0|0.0|0|136.04166666666666|0|4.270833333333333|0
0|2020-02-12|0.0|0|0.0|0|47.916666666666664|0|2.7135416666666665|0
0|2020-02-13|0.0|0|0.0|0|254.375|0|7.645833333333333|0
0|2020-02-14|0.0|0|0.0|0|167.1875|0|3.9166666666666665|0
0|2020-02-15|0.0|0|0.0|0|115.15625|0|5.020833333333333|0
0|2020-02-16|0.0|0|0.0|0|161.14583333333334|0|4.5|0
0|2020-02-17|0.0|0|0.0|0|73.125|0|3.3020833333333335|0
0|2020-02-18|0.0|0|0.0|0|234.16666666666666|0|7.791666666666667|0
0|2020-02-19|0.0|0|0.0|0|33.75|0|4.583333333333333|0
0|2020-02-20|0.0|0|0.0|0|41.875|0|9.052083333333334|0
0|2020-02-21|0.0|0|0.0|0|18.333333333333332|0|1.40625|0
0|2020-02-22|0.0|0|0.0|0|78.02083333333333|0|2.1354166666666665|0
0|2020-02-23|0.0|0|0.0|0|175.625|0|6.375|0
0|2020-02-24|0.0|0|0.0|0|152.08333333333334|0|5.864583333333333|0
0|2020-02-25|0.0|0|0.0|0|170.41666666666666|0|6.307291666666667|0
0|2020-02-26|0.0|0|0.0|0|232.91666666666666|0|8.239583333333334|0
0|2020-02-27|0.0|0|0.0|0|234.11458333333334|0|7.9375|0
0|2020-02-28|0.0|0|0.0|0|192.5|0|6.697916666666667|0
0|2020-02-29|0.0|0|0.0|0|130.83333333333334|0|2.5208333333333335|0
0|2020-03-01|0.0|0|0.0|0|142.1875|0|6.614583333333333|0
0|2020-03-02|0.0|0|0.0|0|194.375|0|9.15625|0
0|2020-03-03|0.0|0|0.0|0|217.5|0|9.114583333333334|0
0|2020-03-04|0.0|0|0.0|0|176.875|0|6.3125|0
0|2020-03-05|0.0|0|0.0|0|160.52083333333334|0|6.0|0
0|2020-03-06|0.0|0|0.0|0|317.0833333333333|0|12.4375|0
0|2020-03-07|0.0|0|0.0|0|144.47916666666666|0|3.1458333333333335|0
0|2020-03-08|0.0|0|0.0|0|135.625|0|5.21875|0
0|2020-03-09|0.0|0|0.0|0|205.625|0|10.0|0
0|2020-03-10|0.0|0|0.0|0|242.60416666666666|0|9.567708333333334|0
0|2020-03-11|0.0|0|0.0|0|132.5|0|3.1354166666666665|0
0|2020-03-12|0.0|0|0.0|0|99.375|0|4.208333333333333|0
0|2020-03-13|0.0|0|0.0|0|247.1875|0|7.833333333333333|0
0|2020-03-14|0.0|0|0.0|0|65.625|0|6.197916666666667|0
0|2020-03-15|0.0|0|0.0|0|42.083333333333336|0|6.9375|0
0|2020-03-16|0.0|0|0.0|0|68.4375|0|2.34375|0
0|2020-03-17|0.0|0|0.0|0|120.83333333333333|0|2.3958333333333335|0
0|2020-03-18|0.0|0|0.0|0|141.14583333333334|0|5.96875|0
0|2020-03-19|0.0|0|0.0|0|143.85416666666666|0|6.708333333333333|0
0|2020-03-20|0.0|0|0.0|0|250.52083333333334|0|11.53125|0
0|2020-03-21|0.0|0|0.0|0|178.95833333333334|0|7.260416666666667|0
0|2020-03-22|0.0|0|0.0|0|42.291666666666664|0|3.3229166666666665|0
0|2020-03-23|0.0|0|0.0|0|114.47916666666667|0|2.34375|0
0|2020-03-24|0.0|0|0.0|0|40.625|0|3.625|0
0|2020-03-25|0.0|0|0.0|0|133.33333333333334|0|3.6875|0
0|2020-03-26|0.0|0|0.0|0|156.77083333333334|0|7.729166666666667|0
0|2020-03-27|0.0|0|0.0|0|174.79166666666666|0|6.260416666666667|0
0|2020-03-28|0.0|0|0.0|0|204.27083333333334|0|8.697916666666666|0
0|2020-03-29|0.0|0|0.0|0|245.3125|0|14.979166666666666|0
0|2020-03-30|0.0|0|0.0|0|258.8541666666667|0|6.895833333333333|0
0|2020-03-31|0.0|0|0.0|0|166.25|0|4.5|0
0|2020-04-01|0.0|0|0.0|0|291.9791666666667|0|6.427083333333333|0
0|2020-04-02|0.0|0|0.0|0|54.166666666666664|0|1.6979166666666667|0
0|2020-04-03|0.0|0|0.0|0|32.5|0|1.2291666666666667|0
0|2020-04-04|0.0|0|0.0|0|24.479166666666668|0|0.7395833333333334|0
0|2020-04-05|0.0|0|0.0|0|223.02083333333334|0|4.625|0
0|2020-04-06|0.0|0|0.0|0|107.1875|0|2.3125|0
0|2020-04-07|0.0|0|0.0|0|172.1875|0|7.0625|0
0|2020-04-08|0.0|0|0.0|0|240.20833333333334|0|9.885416666666666|0
0|2020-04-09|0.0|0|0.0|0|274.8958333333333|0|11.6875|0
0|2020-04-10|0.0|0|0.0|0|271.0416666666667|0|8.333333333333334|0
0|2020-04-11|0.0|0|0.0|0|108.75|0|3.3541666666666665|0
0|2020-04-12|0.0|0|0.0|0|144.16666666666666|0|7.75|0
0|2020-04-13|0.0|0|0.0|0|219.375|0|10.822916666666666|0
0|2020-04-14|0.0|0|0.0|0|83.95833333333333|0|2.3958333333333335|0
0|2020-04-15|0.0|0|0.0|0|135.41666666666666|0|4.895833333333333|0
0|2020-04-16|0.0|0|0.0|0|65.3125|0|2.0104166666666665|0
0|2020-04-17|0.0|0|0.0|0|147.70833333333334|0|7.5|0
0|2020-04-18|0.0|0|0.0|0|149.73958333333334|0|5.072916666666667|0
0|2020-04-19|0.0|0|0.0|0|70.41666666666667|0|1.5520833333333333|0
0|2020-04-20|0.0|0|0.0|0|131.77083333333334|0|3.5416666666666665|0
0|2020-04-21|0.0|0|0.0|0|249.16666666666666|0|10.322916666666666|0
0|2020-04-22|0.0|0|0.0|0|107.23958333333333|0|3.2135416666666665|0
0|2020-04-23|0.0|0|0.0|0|92.8125|0|3.8958333333333335|0
0|2020-04-24|0.0|0|0.0|0|200.83333333333334|0|4.489583333333333|0
0|2020-04-25|0.0|0|0.0|0|72.5|0|2.8541666666666665|0
0|2020-04-26|0.0|0|0.0|0|208.22916666666666|0|7.854166666666667|0
0|2020-04-27|0.0|0|0.0|0|20.3125|0|0.5729166666666666|0
0|2020-04-28|0.0|0|0.0|0|190.625|0|7.09375|0
0|2020-04-29|0.0|0|0.0|0|179.27083333333334|0|8.291666666666666|0
0|2020-04-30|0.0|0|0.0|0|240.78125|0|7.020833333333333|0
0|2020-05-01|0.0|0|0.0|0|249.6875|0|6.708333333333333|0
0|2020-05-02|0.0|0|0.0|0|167.91666666666666|0|6.822916666666667|0
0|2020-05-03|0.0|0|0.0|0|217.91666666666666|0|8.385416666666666|0
0|2020-05-04|0.0|0|0.0|0|111.04166666666667|0|3.0104166666666665|0
0|2020-05-05|0.0|0|0.0|0|147.44791666666666|0|5.526041666666667|0
0|2020-05-06|0.0|0|0.0|0|210.10416666666666|0|5.947916666666667|0
0|2020-05-07|0.0|0|0.0|0|155.26041666666666|0|5.114583333333333|0
0|2020-05-08|0.0|0|0.0|0|216.14583333333334|0|6.5|0
0|2020-05-09|0.0|0|0.0|0|69.27083333333333|0|1.4166666666666667|0
0|2020-05-10|0.0|0|0.0|0|170.36458333333334|0|8.182291666666666|0
0|2020-05-11|0.0|0|0.0|0|236.25|0|6.145833333333333|0
0|2020-05-12|0.0|0|0.0|0|95.83333333333333|0|2.2708333333333335|0
0|2020-05-13|0.0|0|0.0|0|43.541666666666664|0|1.7083333333333333|0
0|2020-05-14|0.0|0|0.0|0|161.25|0|6.479166666666667|0
0|2020-05-15|0.0|0|0.0|0|168.54166666666666|0|7.40625|0
0|2020-05-16|0.0|0|0.0|0|45.9375|0|1.0|0
0|2020-05-17|0.0|0|0.0|0|107.91666666666667|0|3.7916666666666665|0
0|2020-05-18|0.0|0|0.0|0|185.72916666666666|0|6.583333333333333|0
0|2020-05-19|0.0|0|0.0|0|100.625|0|2.3229166666666665|0
0|2020-05-20|0.0|0|0.0|0|81.875|0|6.916666666666667|0
0|2020-05-21|0.0|0|0.0|0|12.5|0|0.6041666666666666|0
0|2020-05-22|0.0|0|0.0|0|24.6875|0|0.5416666666666666|0
0|2020-05-23|0.0|0|0.0|0|108.33333333333333|0|3.4895833333333335|0
0|2020-05-24|0.0|0|0.0|0|138.33333333333334|0|3.4270833333333335|0
0|2020-05-25|0.0|0|0.0|0|85.41666666666667|0|2.6979166666666665|0
0|2020-05-26|0.0|0|0.0|0|63.020833333333336|0|1.5104166666666667|0
0|2020-05-27|0.0|0|0.0|0|79.47916666666667|0|2.5416666666666665|0
0|2020-05-28|0.0|0|0.0|0|177.29166666666666|0|5.635416666666667|0
0|2020-05-29|0.0|0|0.0|0|217.70833333333334|0|6.677083333333333|0
0|2020-05-30|0.0|0|0.0|0|203.54166666666666|0|4.447916666666667|0
0|2020-05-31|0.0|0|0.0|0|78.22916666666667|0|5.208333333333333|0
0|2020-06-01|0.0|0|0.0|0|30.9375|0|1.5208333333333333|0
0|2020-06-02|0.0|0|0.0|0|149.27083333333334|0|5.53125|0
0|2020-06-03|0.0|0|0.0|0|188.54166666666666|0|5.583333333333333|0
0|2020-06-04|0.0|0|0.0|0|177.08333333333334|0|6.166666666666667|0
0|2020-06-05|0.0|0|0.0|0|158.85416666666666|0|2.7083333333333335|0
0|2020-06-06|0.0|0|0.0|0|83.02083333333333|0|1.5520833333333333|0
0|2020-06-07|0.0|0|0.0|0|45.833333333333336|0|4.21875|0
0|2020-06-08|0.0|0|0.0|0|65.41666666666667|0|3.6770833333333335|0
0|2020-06-09|0.0|0|0.0|0|131.45833333333334|0|6.760416666666667|0
0|2020-06-10|0.0|0|0.0|0|217.39583333333334|0|11.364583333333334|0
0|2020-06-11|0.0|0|0.0|0|209.79166666666666|0|4.875|0
0|2020-06-12|0.0|0|0.0|0|74.375|0|3.2395833333333335|0
0|2020-06-13|0.0|0|0.0|0|52.604166666666664|0|1.8125|0
0|2020-06-14|0.0|0|0.0|0|75.625|0|3.4270833333333335|0
0|2020-06-15|0.0|0|0.0|0|36.458333333333336|0|4.083333333333333|0
0|2020-06-16|0.0|0|0.0|0|48.645833333333336|0|4.755208333333333|0
0|2020-06-17|0.0|0|0.0|0|25.833333333333332|0|3.2395833333333335|0
0|2020-06-18|0.0|0|0.0|0|126.875|0|2.9791666666666665|0
0|2020-06-19|0.0|0|0.0|0|160.41666666666666|0|3.9791666666666665|0
0|2020-06-20|0.0|0|0.0|0|154.27083333333334|0|2.9791666666666665|0
0|2020-06-21|0.0|0|0.0|0|87.60416666666667|0|3.0625|0
0|2020-06-22|0.0|0|0.0|0|170.0|0|4.729166666666667|0
0|2020-06-23|0.0|0|0.0|0|238.54166666666666|0|8.4375|0
0|2020-06-24|0.0|0|0.0|0|152.08333333333334|0|3.84375|0
0|2020-06-25|0.0|0|0.0|0|112.91666666666667|0|2.6979166666666665|0
0|2020-06-26|0.0|0|0.0|0|150.20833333333334|0|5.010416666666667|0
0|2020-06-27|0.0|0|0.0|0|228.95833333333334|0|8.364583333333334|0
0|2020-06-28|0.0|0|0.0|0|178.85416666666666|0|5.135416666666667|0
0|2020-06-29|0.0|0|0.0|0|160.26041666666666|0|4.359375|0
0|2020-06-30|0.0|0|0.0|0|148.64583333333334|0|2.8333333333333335|0
0|2020-07-01|0.0|0|0.0|0|40.208333333333336|0|1.0104166666666667|0
0|2020-07-02|0.0|0|0.0|0|40.416666666666664|0|2.8541666666666665|0
0|2020-07-03|0.0|0|0.0|0|22.083333333333332|0|2.09375|0
0|2020-07-04|0.0|0|0.0|0|21.041666666666668|0|1.2291666666666667|0
0|2020-07-05|0.0|0|0.0|0|23.333333333333332|0|0.7916666666666666|0
0|2020-07-06|0.0|0|0.0|0|47.8125|0|1.3541666666666667|0
0|2020-07-07|0.0|0|0.0|0|16.354166666666668|0|0.3541666666666667|0
0|2020-07-08|0.0|0|0.0|0|33.75|0|1.5208333333333333|0
0|2020-07-09|0.0|0|0.0|0|69.16666666666667|0|1.2604166666666667|0
0|2020-07-10|0.0|0|0.0|0|186.77083333333334|0|5.895833333333333|0
0|2020-07-11|0.0|0|0.0|0|212.29166666666666|0|4.515625|0
0|2020-07-12|0.0|0|0.0|0|171.04166666666666|0|5.302083333333333|0
0|2020-07-13|0.0|0|0.0|0|117.70833333333333|0|2.3229166666666665|0
0|2020-07-14|0.0|0|0.0|0|29.0625|0|0.4583333333333333|0
0|2020-07-15|0.0|0|0.0|0|68.22916666666667|0|1.7604166666666667|0
0|2020-07-16|0.0|0|0.0|0|164.375|0|5.302083333333333|0
0|2020-07-17|0.0|0|0.0|0|20.833333333333332|0|0.3958333333333333|0
0|2020-07-18|0.0|0|0.0|0|102.91666666666667|0|2.3125|0
0|2020-07-19|0.0|0|0.0|0|125.10416666666667|0|4.239583333333333|0
0|2020-07-20|0.0|0|0.0|0|135.20833333333334|0|3.375|0
0|2020-07-21|0.0|0|0.0|0|108.75|0|2.40625|0
0|2020-07-22|0.0|0|0.0|0|155.52083333333334|0|4.09375|0
0|2020-07-23|0.0|0|0.0|0|124.89583333333333|0|2.6770833333333335|0
0|2020-07-24|0.0|0|0.0|0|168.125|0|3.5520833333333335|0
0|2020-07-25|0.0|0|0.0|0|119.375|0|2.0520833333333335|0
0|2020-07-26|0.0|0|0.0|0|186.875|0|4.322916666666667|0
0|2020-07-27|0.0|0|0.0|0|191.35416666666666|0|5.0625|0
0|2020-07-28|0.0|0|0.0|0|142.08333333333334|0|2.75|0
0|2020-07-29|0.0|0|0.0|0|113.4375|0|2.7395833333333335|0
0|2020-07-30|0.0|0|0.0|0|157.39583333333334|0|4.5625|0
0|2020-07-31|0.0|0|0.0|0|134.89583333333334|0|2.46875|0
0|2020-08-01|0.0|0|0.0|0|194.16666666666666|0|8.25|0
0|2020-08-02|0.0|0|0.0|0|200.625|0|6.59375|0
0|2020-08-03|0.0|0|0.0|0|87.60416666666667|0|2.1666666666666665|0
0|2020-08-04|0.0|0|0.0|0|148.85416666666666|0|2.8541666666666665|0
0|2020-08-05|0.0|0|0.0|0|68.33333333333333|0|2.9166666666666665|0
0|2020-08-06|0.0|0|0.0|0|55.729166666666664|0|2.9479166666666665|0
0|2020-08-07|0.0|0|0.0|0|101.45833333333333|0|2.3958333333333335|0
0|2020-08-08|0.0|0|0.0|0|93.64583333333333|0|1.3229166666666667|0
0|2020-08-09|0.0|0|0.0|0|77.5|0|1.7604166666666667|0
0|2020-08-10|0.0|0|0.0|0|138.95833333333334|0|3.90625|0
0|2020-08-11|0.0|0|0.0|0|126.14583333333333|0|2.5104166666666665|0
0|2020-08-12|0.0|0|0.0|0|56.770833333333336|0|0.9583333333333334|0
0|2020-08-13|0.0|0|0.0|0|81.35416666666667|0|1.90625|0
0|2020-08-14|0.0|0|0.0|0|67.29166666666667|0|2.125|0
0|2020-08-15|0.0|0|0.0|0|114.0625|0|4.083333333333333|0
0|2020-08-16|0.0|0|0.0|0|182.91666666666666|0|3.9895833333333335|0
0|2020-08-17|0.0|0|0.0|0|188.75|0|3.1145833333333335|0
0|2020-08-18|0.0|0|0.0|0|90.9375|0|3.4583333333333335|0
0|2020-08-19|0.0|0|0.0|0|51.145833333333336|0|5.302083333333333|0
0|2020-08-20|0.0|0|0.0|0|34.375|0|3.2083333333333335|0
0|2020-08-21|0.0|0|0.0|0|54.583333333333336|0|1.0208333333333333|0
0|2020-08-22|0.0|0|0.0|0|54.583333333333336|0|1.1145833333333333|0
0|2020-08-23|0.0|0|0.0|0|104.16666666666667|0|2.40625|0
0|2020-08-24|0.0|0|0.0|0|107.63020833333333|0|2.046875|0
0|2020-08-25|0.0|0|0.0|0|94.375|0|1.4375|0
0|2020-08-26|0.0|0|0.0|0|83.22916666666667|0|1.96875|0
0|2020-08-27|0.0|0|0.0|0|123.28125|0|2.765625|0
0|2020-08-28|0.0|0|0.0|0|118.64583333333333|0|4.520833333333333|0
0|2020-08-29|0.0|0|0.0|0|247.8125|0|5.9375|0
0|2020-08-30|0.0|0|0.0|0|39.375|0|2.9166666666666665|0
0|2020-08-31|0.0|0|0.0|0|119.47916666666667|0|3.2291666666666665|0
0|2020-09-01|0.0|0|0.0|0|123.85416666666667|0|2.8854166666666665|0
0|2020-09-02|0.0|0|0.0|0|202.8125|0|6.114583333333333|0
0|2020-09-03|0.0|0|0.0|0|216.77083333333334|0|7.479166666666667|0
0|2020-09-04|0.0|0|0.0|0|183.33333333333334|0|3.78125|0
0|2020-09-05|0.0|0|0.0|0|33.125|0|0.8958333333333334|0
0|2020-09-06|0.0|0|0.0|0|71.04166666666667|0|1.5625|0
0|2020-09-07|0.0|0|0.0|0|161.875|0|4.697916666666667|0
0|2020-09-08|0.0|0|0.0|0|83.95833333333333|0|2.03125|0
0|2020-09-09|0.0|0|0.0|0|34.895833333333336|0|1.1354166666666667|0
0|2020-09-10|0.0|0|0.0|0|19.270833333333332|0|0.96875|0
0|2020-09-11|0.0|0|0.0|0|47.708333333333336|0|4.385416666666667|0
0|2020-09-12|0.0|0|0.0|0|111.77083333333333|0|3.4895833333333335|0
0|2020-09-13|0.0|0|0.0|0|57.604166666666664|0|1.1770833333333333|0
0|2020-09-14|0.0|0|0.0|0|52.291666666666664|0|4.34375|0
0|2020-09-15|0.0|0|0.0|0|51.770833333333336|0|4.010416666666667|0
0|2020-09-16|0.0|0|0.0|0|20.0|0|0.71875|0
0|2020-09-17|0.0|0|0.0|0|26.666666666666668|0|3.7916666666666665|0
0|2020-09-18|0.0|0|0.0|0|50.3125|0|6.572916666666667|0
0|2020-09-19|0.0|0|0.0|0|48.541666666666664|0|4.84375|0
0|2020-09-20|0.0|0|0.0|0|44.166666666666664|0|3.7604166666666665|0
0|2020-09-21|0.0|0|0.0|0|45.416666666666664|0|1.625|0
0|2020-09-22|0.0|0|0.0|0|105.625|0|1.9583333333333333|0
0|2020-09-23|0.0|0|0.0|0|24.947916666666668|0|0.4427083333333333|0
0|2020-09-24|0.0|0|0.0|0|64.375|0|2.15625|0
0|2020-09-25|0.0|0|0.0|0|3.8541666666666665|0|0.125|0
0|2020-09-26|0.0|0|0.0|0|82.39583333333333|0|2.2395833333333335|0
0|2020-09-27|0.0|0|0.0|0|111.14583333333333|0|2.5520833333333335|0
0|2020-09-28|0.0|0|0.0|0|158.4375|0|4.8125|0
0|2020-09-29|0.0|0|0.0|0|123.02083333333333|0|2.4270833333333335|0
0|2020-09-30|0.0|0|0.0|0|201.875|0|9.734375|0
0|2020-10-01|0.0|0|0.0|0|191.66666666666666|0|4.927083333333333|0
0|2020-10-02|0.0|0|0.0|0|145.26041666666666|0|2.28125|0
0|2020-10-03|0.0|0|0.0|0|35.208333333333336|0|0.7916666666666666|0
0|2020-10-04|0.0|0|0.0|0|197.39583333333334|0|5.552083333333333|0
0|2020-10-05|0.0|0|0.0|0|58.541666666666664|0|1.6041666666666667|0
0|2020-10-06|0.0|0|0.0|0|112.29166666666667|0|3.1770833333333335|0
0|2020-10-07|0.0|0|0.0|0|178.75|0|5.15625|0
0|2020-10-08|0.0|0|0.0|0|42.229166666666664|0|1.1666666666666667|0
0|2020-10-09|0.0|0|0.0|0|89.6875|0|3.0833333333333335|0
0|2020-10-10|0.0|0|0.0|0|94.16666666666667|0|2.7916666666666665|0
0|2020-10-11|0.0|0|0.0|0|61.354166666666664|0|4.791666666666667|0
0|2020-10-12|0.0|0|0.0|0|149.89583333333334|0|5.291666666666667|0
0|2020-10-13|0.0|0|0.0|0|98.38541666666667|0|2.9427083333333335|0
0|2020-10-14|0.0|0|0.0|0|150.46875|0|4.161458333333333|0
0|2020-10-15|0.0|0|0.0|0|247.65625|0|7.8125|0
0|2020-10-16|0.0|0|0.0|0|189.375|0|4.0|0
0|2020-10-17|0.0|0|0.0|0|112.1875|0|2.5520833333333335|0
0|2020-10-18|0.0|0|0.0|0|136.04166666666666|0|4.385416666666667|0
0|2020-10-19|0.0|0|0.0|0|135.72916666666666|0|3.46875|0
0|2020-10-20|0.0|0|0.0|0|134.79166666666666|0|3.9583333333333335|0
0|2020-10-21|0.0|0|0.0|0|128.85416666666666|0|3.71875|0
0|2020-10-22|0.0|0|0.0|0|81.5625|0|2.7291666666666665|0
0|2020-10-23|0.0|0|0.0|0|168.22916666666666|0|4.6875|0
0|2020-10-24|0.0|0|0.0|0|127.1875|0|7.21875|0
0|2020-10-25|0.0|0|0.0|0|42.604166666666664|0|3.25|0
0|2020-10-26|0.0|0|0.0|0|168.33333333333334|0|2.4375|0
0|2020-10-27|0.0|0|0.0|0|73.64583333333333|0|2.5989583333333335|0
0|2020-10-28|0.0|0|0.0|0|26.5625|0|1.3958333333333333|0
0|2020-10-29|0.0|0|0.0|0|151.09375|0|6.53125|0
0|2020-10-30|0.0|0|0.0|0|231.5625|0|5.34375|0
0|2020-10-31|0.0|0|0.0|0|54.895833333333336|0|1.7604166666666667|0
0|2020-11-01|0.0|0|0.0|0|265.46875|0|11.630208333333334|0
0|2020-11-02|0.0|0|0.0|0|86.77083333333333|0|1.8958333333333333|0
0|2020-11-03|0.0|0|0.0|0|133.54166666666666|0|3.4166666666666665|0
0|2020-11-04|0.0|0|0.0|0|131.5625|0|3.3958333333333335|0
0|2020-11-05|0.0|0|0.0|0|108.4375|0|3.6458333333333335|0
0|2020-11-06|0.0|0|0.0|0|23.333333333333332|0|0.53125|0
0|2020-11-07|0.0|0|0.0|0|24.6875|0|0.5208333333333334|0
0|2020-11-08|0.0|0|0.0|0|26.145833333333332|0|1.2083333333333333|0
0|2020-11-09|0.0|0|0.0|0|57.916666666666664|0|1.703125|0
0|2020-11-10|0.0|0|0.0|0|173.95833333333334|0|5.84375|0
0|2020-11-11|0.0|0|0.0|0|238.125|0|5.208333333333333|0
0|2020-11-12|0.0|0|0.0|0|55.9375|0|3.46875|0
0|2020-11-13|0.0|0|0.0|0|134.6875|0|2.5520833333333335|0
0|2020-11-14|0.0|0|0.0|0|60.9375|0|2.2604166666666665|0
0|2020-11-15|0.0|0|0.0|0|241.25|0|14.260416666666666|0
0|2020-11-16|0.0|0|0.0|0|176.04166666666666|0|5.625|0
0|2020-11-17|0.0|0|0.0|0|216.14583333333334|0|8.552083333333334|0
0|2020-11-18|0.0|0|0.0|0|36.979166666666664|0|1.5208333333333333|0
0|2020-11-19|0.0|0|0.0|0|185.83333333333334|0|8.0|0
0|2020-11-20|0.0|0|0.0|0|130.83333333333334|0|6.333333333333333|0
0|2020-11-21|0.0|0|0.0|0|21.354166666666668|0|1.53125|0
0|2020-11-22|0.0|0|0.0|0|189.58333333333334|0|7.614583333333333|0
0|2020-11-23|0.0|0|0.0|0|46.354166666666664|0|0.8958333333333334|0
0|2020-11-24|0.0|0|0.0|0|45.729166666666664|0|1.7708333333333333|0
0|2020-11-25|0.0|0|0.0|0|189.375|0|9.869791666666666|0
0|2020-11-26|0.0|0|0.0|0|69.47916666666667|0|1.7395833333333333|0
0|2020-11-27|0.0|0|0.0|0|61.979166666666664|0|1.375|0
0|2020-11-28|0.0|0|0.0|0|50.3125|0|0.8854166666666666|0
0|2020-11-29|0.0|0|0.0|0|23.125|0|0.6979166666666666|0
0|2020-11-30|0.0|0|0.0|0|263.125|0|8.520833333333334|0
0|2020-12-01|0.0|0|0.0|0|225.9375|0|7.364583333333333|0
0|2020-12-02|0.0|0|0.0|0|10.0|0|0.25|0
0|2020-12-03|0.0|0|0.0|0|44.375|0|1.0729166666666667|0
0|2020-12-04|0.0|0|0.0|0|142.60416666666666|0|3.5104166666666665|0
0|2020-12-05|0.0|0|0.0|0|5.729166666666667|0|0.11458333333333333|0
0|2020-12-06|0.0|0|0.0|0|48.645833333333336|0|0.7291666666666666|0
0|2020-12-07|0.0|0|0.0|0|182.39583333333334|0|4.28125|0
0|2020-12-08|0.0|0|0.0|0|119.58333333333333|0|2.2916666666666665|0
0|2020-12-09|0.0|0|0.0|0|162.60416666666666|0|5.979166666666667|0
