|dates|Laurel_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Laurel_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Laurel_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Laurel_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Laurel_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Laurel_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Laurel_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Laurel_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-02|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-03|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-04|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-05|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-06|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-07|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-08|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-09|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-10|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-11|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-12|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-13|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-14|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-15|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-16|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-17|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-18|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-19|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-20|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-21|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-22|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-23|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-24|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-25|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-26|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-27|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-28|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-29|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-30|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-01-31|23728.5|0|1242.0|0|4.973869165615426|0|24970.5|0
0|2020-02-01|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-02|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-03|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-04|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-05|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-06|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-07|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-08|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-09|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-10|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-11|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-12|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-13|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-14|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-15|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-16|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-17|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-18|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-19|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-20|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-21|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-22|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-23|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-24|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-25|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-26|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-27|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-28|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-02-29|23927.5|0|1177.5|0|4.690300736904999|0|25105.0|0
0|2020-03-01|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-02|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-03|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-04|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-05|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-06|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-07|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-08|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-09|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-10|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-11|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-12|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-13|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-14|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-15|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-16|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-17|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-18|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-19|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-20|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-21|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-22|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-23|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-24|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-25|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-26|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-27|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-28|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-29|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-30|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-03-31|23744.5|0|1419.5|0|5.640995072325545|0|25164.0|0
0|2020-04-01|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-02|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-03|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-04|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-05|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-06|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-07|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-08|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-09|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-10|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-11|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-12|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-13|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-14|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-15|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-16|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-17|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-18|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-19|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-20|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-21|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
0|2020-04-22|21444.5|0|4683.5|0|17.92521432945499|0|26128.0|0
