|dates|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Morrow_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Morrow_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
