|dates|Vance_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Vance_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Vance_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Vance_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Vance_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Vance_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Vance_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Vance_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
