|dates|Norfolk_Massachusetts_UnitedStates.BLS_EmployedPopulation.data|Norfolk_Massachusetts_UnitedStates.BLS_EmployedPopulation.missing|Norfolk_Massachusetts_UnitedStates.BLS_UnemployedPopulation.data|Norfolk_Massachusetts_UnitedStates.BLS_UnemployedPopulation.missing|Norfolk_Massachusetts_UnitedStates.BLS_UnemploymentRate.data|Norfolk_Massachusetts_UnitedStates.BLS_UnemploymentRate.missing|Norfolk_Massachusetts_UnitedStates.BLS_LaborForcePopulation.data|Norfolk_Massachusetts_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-06|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-07|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-08|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-09|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-10|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-11|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-12|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-13|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-14|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-15|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-16|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-17|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-18|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-19|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-20|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-21|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-22|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-23|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-24|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-25|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-26|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-27|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-28|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-29|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-30|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-05-31|317590.0|0|55883.0|0|14.96306292556624|0|373473.0|0
0|2020-06-01|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-02|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-03|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-04|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-05|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-06|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-07|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-08|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-09|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-10|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-11|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-12|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-13|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-14|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-15|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-16|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-17|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-18|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-19|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-20|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-21|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-22|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-23|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-24|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-25|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-26|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-27|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-28|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-29|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-06-30|329847.0|0|54478.0|0|14.174982111494177|0|384325.0|0
0|2020-07-01|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-02|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-03|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-04|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-05|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-06|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-07|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-08|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-09|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-10|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-11|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-12|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-13|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-14|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-15|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-16|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-17|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-18|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-19|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-20|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-21|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-22|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-23|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-24|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-25|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-26|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-27|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-28|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-29|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-30|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-07-31|337377.0|0|35865.0|0|9.609047213336119|0|373242.0|0
0|2020-08-01|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-02|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-03|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-04|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-05|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-06|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-07|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-08|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-09|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-10|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-11|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-12|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-13|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-14|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-15|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-16|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-17|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-18|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-19|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-20|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-21|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-22|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-23|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-24|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-25|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-26|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-27|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-28|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-29|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-30|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-08-31|345973.0|0|32834.0|0|8.667738452562915|0|378807.0|0
0|2020-09-01|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-02|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-03|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-04|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-05|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-06|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-07|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-08|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-09|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-10|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-11|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-12|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-13|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-14|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-15|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-16|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-17|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-18|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-19|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-20|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-21|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-22|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-23|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-24|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-25|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-26|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-27|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-28|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-29|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-09-30|344621.0|0|32297.0|0|8.56870725197523|0|376918.0|0
0|2020-10-01|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-02|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-03|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-04|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-05|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-06|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-07|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-08|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-09|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-10|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-11|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-12|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-13|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-14|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-15|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-16|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-17|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-18|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-19|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-20|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-21|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-22|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-23|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-24|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-25|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-26|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-27|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-28|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-29|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-30|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-10-31|351969.0|0|29693.0|0|7.779920453175847|0|381662.0|0
0|2020-11-01|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-02|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-03|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-04|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-05|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-06|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-07|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-08|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-09|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-10|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-11|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-12|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-13|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-14|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-15|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-16|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-17|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-18|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-19|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-20|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-21|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-22|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-23|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-24|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-25|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-26|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-27|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-28|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-29|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
0|2020-11-30|355669.0|0|28084.0|0|7.318248977858153|0|383753.0|0
