|dates|Elbert_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Elbert_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Elbert_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Elbert_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Elbert_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Elbert_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Elbert_Colorado_UnitedStates.TotalPopulation.data|Elbert_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26729.0|0
