|dates|Jones_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Jones_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Jones_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Jones_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Jones_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Jones_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Jones_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Jones_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-02|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-03|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-04|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-05|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-06|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-07|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-08|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-09|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-10|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-11|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-12|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-13|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-14|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-15|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-16|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-17|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-18|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-19|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-20|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-21|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-22|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-23|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-24|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-25|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-26|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-27|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-28|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-29|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-30|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-01-31|4241.5|0|157.5|0|3.5803591725392137|0|4399.0|0
0|2020-02-01|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-02|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-03|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-04|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-05|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-06|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-07|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-08|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-09|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-10|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-11|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-12|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-13|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-14|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-15|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-16|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-17|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-18|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-19|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-20|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-21|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-22|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-23|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-24|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-25|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-26|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-27|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-28|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-02-29|4278.0|0|151.5|0|3.420250592617677|0|4429.5|0
0|2020-03-01|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-02|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-03|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-04|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-05|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-06|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-07|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-08|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-09|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-10|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-11|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-12|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-13|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-14|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-15|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-16|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-17|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-18|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-19|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-20|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-21|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-22|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-23|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-24|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-25|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-26|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-27|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-28|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-29|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-30|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-03-31|4054.5|0|166.0|0|3.9331832721241557|0|4220.5|0
0|2020-04-01|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-02|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-03|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-04|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-05|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-06|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-07|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-08|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-09|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-10|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-11|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-12|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-13|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-14|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-15|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-16|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-17|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-18|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-19|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-20|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-21|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-22|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-23|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-24|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-25|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-26|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-27|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-28|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-29|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-04-30|3641.5|0|349.5|0|8.757203708343773|0|3991.0|0
0|2020-05-01|3626.0|0|380.0|0|9.485771342985522|0|4006.0|0
0|2020-05-02|3626.0|0|380.0|0|9.485771342985522|0|4006.0|0
0|2020-05-03|3626.0|0|380.0|0|9.485771342985522|0|4006.0|0
0|2020-05-04|3626.0|0|380.0|0|9.485771342985522|0|4006.0|0
0|2020-05-05|3626.0|0|380.0|0|9.485771342985522|0|4006.0|0
0|2020-05-06|3626.0|0|380.0|0|9.485771342985522|0|4006.0|0
0|2020-05-07|3626.0|0|380.0|0|9.485771342985522|0|4006.0|0
0|2020-05-08|3626.0|0|380.0|0|9.485771342985522|0|4006.0|0
