|dates|SanSaba_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanSaba_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanSaba_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanSaba_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanSaba_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanSaba_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanSaba_Texas_UnitedStates.TotalPopulation.data|SanSaba_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6055.0|0
