|dates|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Neshoba_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Neshoba_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
